tipo_vivienda;variación;periodo;total
Vivienda nueva;Índice;2018T4;123,082
Vivienda nueva;Índice;2018T3;120,144
Vivienda nueva;Índice;2018T2;119,979
Vivienda nueva;Índice;2018T1;114,629
Vivienda nueva;Índice;2017T4;115,688
Vivienda nueva;Índice;2017T3;115,567
Vivienda nueva;Índice;2017T2;109,992
Vivienda nueva;Índice;2017T1;106,956
Vivienda nueva;Índice;2016T4;105,050
Vivienda nueva;Índice;2016T3;105,529
Vivienda nueva;Índice;2016T2;103,784
Vivienda nueva;Índice;2016T1;103,758
Vivienda nueva;Índice;2015T4;102,053
Vivienda nueva;Índice;2015T3;103,204
Vivienda nueva;Índice;2015T2;98,402
Vivienda nueva;Índice;2015T1;96,341
Vivienda nueva;Índice;2014T4;92,823
Vivienda nueva;Índice;2014T3;94,708
Vivienda nueva;Índice;2014T2;91,246
Vivienda nueva;Índice;2014T1;92,200
Vivienda nueva;Índice;2013T4;93,362
Vivienda nueva;Índice;2013T3;93,079
Vivienda nueva;Índice;2013T2;88,520
Vivienda nueva;Índice;2013T1;89,692
Vivienda nueva;Índice;2012T4;96,148
Vivienda nueva;Índice;2012T3;97,684
Vivienda nueva;Índice;2012T2;97,963
Vivienda nueva;Índice;2012T1;97,957
Vivienda nueva;Índice;2011T4;105,768
Vivienda nueva;Índice;2011T3;112,521
Vivienda nueva;Índice;2011T2;114,074
Vivienda nueva;Índice;2011T1;116,422
Vivienda nueva;Índice;2010T4;115,816
Vivienda nueva;Índice;2010T3;114,061
Vivienda nueva;Índice;2010T2;117,250
Vivienda nueva;Índice;2010T1;115,668
Vivienda nueva;Índice;2009T4;116,897
Vivienda nueva;Índice;2009T3;118,460
Vivienda nueva;Índice;2009T2;120,311
Vivienda nueva;Índice;2009T1;120,488
Vivienda nueva;Índice;2008T4;121,722
Vivienda nueva;Índice;2008T3;124,234
Vivienda nueva;Índice;2008T2;123,741
Vivienda nueva;Índice;2008T1;120,554
Vivienda nueva;Índice;2007T4;120,981
Vivienda nueva;Índice;2007T3;118,999
Vivienda nueva;Índice;2007T2;115,102
Vivienda nueva;Índice;2007T1;110,720
Vivienda nueva;Variación trimestral;2023T2;1,5
Vivienda nueva;Variación trimestral;2023T1;3,0
Vivienda nueva;Variación trimestral;2022T4;0,9
Vivienda nueva;Variación trimestral;2022T3;1,7
Vivienda nueva;Variación trimestral;2022T2;1,3
Vivienda nueva;Variación trimestral;2022T1;2,4
Vivienda nueva;Variación trimestral;2021T4;3,1
Vivienda nueva;Variación trimestral;2021T3;5,4
Vivienda nueva;Variación trimestral;2021T2;0,4
Vivienda nueva;Variación trimestral;2021T1;-2,0
Vivienda nueva;Variación trimestral;2020T4;3,3
Vivienda nueva;Variación trimestral;2020T3;7,7
Vivienda nueva;Variación trimestral;2020T2;-3,1
Vivienda nueva;Variación trimestral;2020T1;3,4
Vivienda nueva;Variación trimestral;2019T4;3,3
Vivienda nueva;Variación trimestral;2019T3;4,8
Vivienda nueva;Variación trimestral;2019T2;-1,3
Vivienda nueva;Variación trimestral;2019T1;2,4
Vivienda nueva;Variación trimestral;2018T4;2,4
Vivienda nueva;Variación trimestral;2018T3;0,1
Vivienda nueva;Variación trimestral;2018T2;4,7
Vivienda nueva;Variación trimestral;2018T1;-0,9
Vivienda nueva;Variación trimestral;2017T4;0,1
Vivienda nueva;Variación trimestral;2017T3;5,1
Vivienda nueva;Variación trimestral;2017T2;2,8
Vivienda nueva;Variación trimestral;2017T1;1,8
Vivienda nueva;Variación trimestral;2016T4;-0,5
Vivienda nueva;Variación trimestral;2016T3;1,7
Vivienda nueva;Variación trimestral;2016T2;0,0
Vivienda nueva;Variación trimestral;2016T1;1,7
Vivienda nueva;Variación trimestral;2015T4;-1,1
Vivienda nueva;Variación trimestral;2015T3;4,9
Vivienda nueva;Variación trimestral;2015T2;2,1
Vivienda nueva;Variación trimestral;2015T1;3,8
Vivienda nueva;Variación trimestral;2014T4;-2,0
Vivienda nueva;Variación trimestral;2014T3;3,8
Vivienda nueva;Variación trimestral;2014T2;-1,0
Vivienda nueva;Variación trimestral;2014T1;-1,2
Vivienda nueva;Variación trimestral;2013T4;0,3
Vivienda nueva;Variación trimestral;2013T3;5,1
Vivienda nueva;Variación trimestral;2013T2;-1,3
Vivienda nueva;Variación trimestral;2013T1;-6,7
Vivienda nueva;Variación trimestral;2012T4;-1,6
Vivienda nueva;Variación trimestral;2012T3;-0,3
Vivienda nueva;Variación trimestral;2012T2;0,0
Vivienda nueva;Variación trimestral;2012T1;-7,4
Vivienda nueva;Variación trimestral;2011T4;-6,0
Vivienda nueva;Variación trimestral;2011T3;-1,4
Vivienda nueva;Variación trimestral;2011T2;-2,0
Vivienda nueva;Variación trimestral;2011T1;0,5
Vivienda nueva;Variación trimestral;2010T4;1,5
Vivienda nueva;Variación trimestral;2010T3;-2,7
Vivienda nueva;Variación trimestral;2010T2;1,4
Vivienda nueva;Variación trimestral;2010T1;-1,1
Vivienda nueva;Variación trimestral;2009T4;-1,3
Vivienda nueva;Variación trimestral;2009T3;-1,5
Vivienda nueva;Variación trimestral;2009T2;-0,1
Vivienda nueva;Variación trimestral;2009T1;-1,0
Vivienda nueva;Variación trimestral;2008T4;-2,0
Vivienda nueva;Variación trimestral;2008T3;0,4
Vivienda nueva;Variación trimestral;2008T2;2,6
Vivienda nueva;Variación trimestral;2008T1;-0,4
Vivienda nueva;Variación trimestral;2007T4;1,7
Vivienda nueva;Variación trimestral;2007T3;3,4
Vivienda nueva;Variación trimestral;2007T2;4,0
Vivienda nueva;Variación trimestral;2007T1;1,6
Vivienda nueva;Variación anual;2023T2;7,2
Vivienda nueva;Variación anual;2023T1;7,1
Vivienda nueva;Variación anual;2022T4;6,5
Vivienda nueva;Variación anual;2022T3;8,8
Vivienda nueva;Variación anual;2022T2;12,8
Vivienda nueva;Variación anual;2022T1;11,8
Vivienda nueva;Variación anual;2021T4;7,0
Vivienda nueva;Variación anual;2021T3;7,2
Vivienda nueva;Variación anual;2021T2;9,5
Vivienda nueva;Variación anual;2021T1;5,7
Vivienda nueva;Variación anual;2020T4;11,6
Vivienda nueva;Variación anual;2020T3;11,6
Vivienda nueva;Variación anual;2020T2;8,5
Vivienda nueva;Variación anual;2020T1;10,5
Vivienda nueva;Variación anual;2019T4;9,4
Vivienda nueva;Variación anual;2019T3;8,5
Vivienda nueva;Variación anual;2019T2;3,7
Vivienda nueva;Variación anual;2019T1;10,0
Vivienda nueva;Variación anual;2018T4;6,4
Vivienda nueva;Variación anual;2018T3;4,0
Vivienda nueva;Variación anual;2018T2;9,1
Vivienda nueva;Variación anual;2018T1;7,2
Vivienda nueva;Variación anual;2017T4;10,1
Vivienda nueva;Variación anual;2017T3;9,5
Vivienda nueva;Variación anual;2017T2;6,0
Vivienda nueva;Variación anual;2017T1;3,1
Vivienda nueva;Variación anual;2016T4;2,9
Vivienda nueva;Variación anual;2016T3;2,3
Vivienda nueva;Variación anual;2016T2;5,5
Vivienda nueva;Variación anual;2016T1;7,7
Vivienda nueva;Variación anual;2015T4;9,9
Vivienda nueva;Variación anual;2015T3;9,0
Vivienda nueva;Variación anual;2015T2;7,8
Vivienda nueva;Variación anual;2015T1;4,5
Vivienda nueva;Variación anual;2014T4;-0,6
Vivienda nueva;Variación anual;2014T3;1,8
Vivienda nueva;Variación anual;2014T2;3,1
Vivienda nueva;Variación anual;2014T1;2,8
Vivienda nueva;Variación anual;2013T4;-2,9
Vivienda nueva;Variación anual;2013T3;-4,7
Vivienda nueva;Variación anual;2013T2;-9,6
Vivienda nueva;Variación anual;2013T1;-8,4
Vivienda nueva;Variación anual;2012T4;-9,1
Vivienda nueva;Variación anual;2012T3;-13,2
Vivienda nueva;Variación anual;2012T2;-14,1
Vivienda nueva;Variación anual;2012T1;-15,9
Vivienda nueva;Variación anual;2011T4;-8,7
Vivienda nueva;Variación anual;2011T3;-1,3
Vivienda nueva;Variación anual;2011T2;-2,7
Vivienda nueva;Variación anual;2011T1;0,7
Vivienda nueva;Variación anual;2010T4;-0,9
Vivienda nueva;Variación anual;2010T3;-3,7
Vivienda nueva;Variación anual;2010T2;-2,5
Vivienda nueva;Variación anual;2010T1;-4,0
Vivienda nueva;Variación anual;2009T4;-4,0
Vivienda nueva;Variación anual;2009T3;-4,6
Vivienda nueva;Variación anual;2009T2;-2,8
Vivienda nueva;Variación anual;2009T1;-0,1
Vivienda nueva;Variación anual;2008T4;0,6
Vivienda nueva;Variación anual;2008T3;4,4
Vivienda nueva;Variación anual;2008T2;7,5
Vivienda nueva;Variación anual;2008T1;8,9
Vivienda nueva;Variación anual;2007T4;11,0
Vivienda nueva;Variación anual;2007T3;12,1
Vivienda nueva;Variación anual;2007T2;12,4
Vivienda nueva;Variación anual;2007T1;12,9
Vivienda nueva;Variación en lo que va de año;2023T2;4,5
Vivienda nueva;Variación en lo que va de año;2023T1;3,0
Vivienda nueva;Variación en lo que va de año;2022T4;6,5
Vivienda nueva;Variación en lo que va de año;2022T3;5,5
Vivienda nueva;Variación en lo que va de año;2022T2;3,8
Vivienda nueva;Variación en lo que va de año;2022T1;2,4
Vivienda nueva;Variación en lo que va de año;2021T4;7,0
Vivienda nueva;Variación en lo que va de año;2021T3;3,8
Vivienda nueva;Variación en lo que va de año;2021T2;-1,6
Vivienda nueva;Variación en lo que va de año;2021T1;-2,0
Vivienda nueva;Variación en lo que va de año;2020T4;11,6
Vivienda nueva;Variación en lo que va de año;2020T3;8,0
Vivienda nueva;Variación en lo que va de año;2020T2;0,3
Vivienda nueva;Variación en lo que va de año;2020T1;3,4
Vivienda nueva;Variación en lo que va de año;2019T4;9,4
Vivienda nueva;Variación en lo que va de año;2019T3;5,9
Vivienda nueva;Variación en lo que va de año;2019T2;1,1
Vivienda nueva;Variación en lo que va de año;2019T1;2,4
Vivienda nueva;Variación en lo que va de año;2018T4;6,4
Vivienda nueva;Variación en lo que va de año;2018T3;3,9
Vivienda nueva;Variación en lo que va de año;2018T2;3,7
Vivienda nueva;Variación en lo que va de año;2018T1;-0,9
Vivienda nueva;Variación en lo que va de año;2017T4;10,1
Vivienda nueva;Variación en lo que va de año;2017T3;10,0
Vivienda nueva;Variación en lo que va de año;2017T2;4,7
Vivienda nueva;Variación en lo que va de año;2017T1;1,8
Vivienda nueva;Variación en lo que va de año;2016T4;2,9
Vivienda nueva;Variación en lo que va de año;2016T3;3,4
Vivienda nueva;Variación en lo que va de año;2016T2;1,7
Vivienda nueva;Variación en lo que va de año;2016T1;1,7
Vivienda nueva;Variación en lo que va de año;2015T4;9,9
Vivienda nueva;Variación en lo que va de año;2015T3;11,2
Vivienda nueva;Variación en lo que va de año;2015T2;6,0
Vivienda nueva;Variación en lo que va de año;2015T1;3,8
Vivienda nueva;Variación en lo que va de año;2014T4;-0,6
Vivienda nueva;Variación en lo que va de año;2014T3;1,4
Vivienda nueva;Variación en lo que va de año;2014T2;-2,3
Vivienda nueva;Variación en lo que va de año;2014T1;-1,2
Vivienda nueva;Variación en lo que va de año;2013T4;-2,9
Vivienda nueva;Variación en lo que va de año;2013T3;-3,2
Vivienda nueva;Variación en lo que va de año;2013T2;-7,9
Vivienda nueva;Variación en lo que va de año;2013T1;-6,7
Vivienda nueva;Variación en lo que va de año;2012T4;-9,1
Vivienda nueva;Variación en lo que va de año;2012T3;-7,6
Vivienda nueva;Variación en lo que va de año;2012T2;-7,4
Vivienda nueva;Variación en lo que va de año;2012T1;-7,4
Vivienda nueva;Variación en lo que va de año;2011T4;-8,7
Vivienda nueva;Variación en lo que va de año;2011T3;-2,8
Vivienda nueva;Variación en lo que va de año;2011T2;-1,5
Vivienda nueva;Variación en lo que va de año;2011T1;0,5
Vivienda nueva;Variación en lo que va de año;2010T4;-0,9
Vivienda nueva;Variación en lo que va de año;2010T3;-2,4
Vivienda nueva;Variación en lo que va de año;2010T2;0,3
Vivienda nueva;Variación en lo que va de año;2010T1;-1,1
Vivienda nueva;Variación en lo que va de año;2009T4;-4,0
Vivienda nueva;Variación en lo que va de año;2009T3;-2,7
Vivienda nueva;Variación en lo que va de año;2009T2;-1,2
Vivienda nueva;Variación en lo que va de año;2009T1;-1,0
Vivienda nueva;Variación en lo que va de año;2008T4;0,6
Vivienda nueva;Variación en lo que va de año;2008T3;2,7
Vivienda nueva;Variación en lo que va de año;2008T2;2,3
Vivienda nueva;Variación en lo que va de año;2008T1;-0,4
Vivienda nueva;Variación en lo que va de año;2007T4;11,0
Vivienda nueva;Variación en lo que va de año;2007T3;9,2
Vivienda nueva;Variación en lo que va de año;2007T2;5,6
Vivienda nueva;Variación en lo que va de año;2007T1;1,6
Vivienda segunda mano;Índice;2023T2;160,970
Vivienda segunda mano;Índice;2023T1;157,759
Vivienda segunda mano;Índice;2022T4;157,555
Vivienda segunda mano;Índice;2022T3;159,784
Vivienda segunda mano;Índice;2022T2;156,728
Vivienda segunda mano;Índice;2022T1;151,957
Vivienda segunda mano;Índice;2021T4;148,860
Vivienda segunda mano;Índice;2021T3;147,524
Vivienda segunda mano;Índice;2021T2;141,610
Vivienda segunda mano;Índice;2021T1;135,638
Vivienda segunda mano;Índice;2020T4;135,462
Vivienda segunda mano;Índice;2020T3;138,026
Vivienda segunda mano;Índice;2020T2;134,162
Vivienda segunda mano;Índice;2020T1;134,537
Vivienda segunda mano;Índice;2019T4;133,194
Vivienda segunda mano;Índice;2019T3;134,372
Vivienda segunda mano;Índice;2019T2;128,640
Vivienda segunda mano;Índice;2019T1;127,397
Vivienda segunda mano;Índice;2018T4;126,579
Vivienda segunda mano;Índice;2018T3;126,955
Vivienda segunda mano;Índice;2018T2;122,071
Vivienda segunda mano;Índice;2018T1;118,933
Vivienda segunda mano;Índice;2017T4;119,016
Vivienda segunda mano;Índice;2017T3;118,329
Vivienda segunda mano;Índice;2017T2;112,648
Vivienda segunda mano;Índice;2017T1;109,865
Vivienda segunda mano;Índice;2016T4;108,474
Vivienda segunda mano;Índice;2016T3;108,525
Vivienda segunda mano;Índice;2016T2;104,737
Vivienda segunda mano;Índice;2016T1;103,800
Vivienda segunda mano;Índice;2015T4;102,287
Vivienda segunda mano;Índice;2015T3;102,628
Vivienda segunda mano;Índice;2015T2;99,777
Vivienda segunda mano;Índice;2015T1;95,309
Vivienda segunda mano;Índice;2014T4;95,912
Vivienda segunda mano;Índice;2014T3;94,563
Vivienda segunda mano;Índice;2014T2;92,945
Vivienda segunda mano;Índice;2014T1;92,797
Vivienda segunda mano;Índice;2013T4;94,991
Vivienda segunda mano;Índice;2013T3;94,299
Vivienda segunda mano;Índice;2013T2;93,437
Vivienda segunda mano;Índice;2013T1;93,323
Vivienda segunda mano;Índice;2012T4;98,851
Vivienda segunda mano;Índice;2012T3;100,467
Vivienda segunda mano;Índice;2012T2;102,878
Vivienda segunda mano;Índice;2012T1;104,637
Vivienda segunda mano;Índice;2011T4;113,054
Vivienda segunda mano;Índice;2011T3;117,041
Vivienda segunda mano;Índice;2011T2;121,526
Vivienda segunda mano;Índice;2011T1;121,853
Vivienda segunda mano;Índice;2010T4;126,398
Vivienda segunda mano;Índice;2010T3;126,890
Vivienda segunda mano;Índice;2010T2;127,522
Vivienda segunda mano;Índice;2010T1;128,810
Vivienda segunda mano;Índice;2009T4;128,507
Vivienda segunda mano;Índice;2009T3;127,825
Vivienda segunda mano;Índice;2009T2;129,638
Vivienda segunda mano;Índice;2009T1;131,177
Vivienda segunda mano;Índice;2008T4;137,781
Vivienda segunda mano;Índice;2008T3;145,365
Vivienda segunda mano;Índice;2008T2;150,457
Vivienda segunda mano;Índice;2008T1;150,492
Vivienda segunda mano;Índice;2007T4;153,275
Vivienda segunda mano;Índice;2007T3;155,339
Vivienda segunda mano;Índice;2007T2;153,652
Vivienda segunda mano;Índice;2007T1;148,895
Vivienda segunda mano;Variación trimestral;2023T2;2,0
Vivienda segunda mano;Variación trimestral;2023T1;0,1
Vivienda segunda mano;Variación trimestral;2022T4;-1,4
Vivienda segunda mano;Variación trimestral;2022T3;2,0
Vivienda segunda mano;Variación trimestral;2022T2;3,1
Vivienda segunda mano;Variación trimestral;2022T1;2,1
Vivienda segunda mano;Variación trimestral;2021T4;0,9
Vivienda segunda mano;Variación trimestral;2021T3;4,2
Vivienda segunda mano;Variación trimestral;2021T2;4,4
Vivienda segunda mano;Variación trimestral;2021T1;0,1
Vivienda segunda mano;Variación trimestral;2020T4;-1,9
Vivienda segunda mano;Variación trimestral;2020T3;2,9
Vivienda segunda mano;Variación trimestral;2020T2;-0,3
Vivienda segunda mano;Variación trimestral;2020T1;1,0
Vivienda segunda mano;Variación trimestral;2019T4;-0,9
Vivienda segunda mano;Variación trimestral;2019T3;4,5
Vivienda segunda mano;Variación trimestral;2019T2;1,0
Vivienda segunda mano;Variación trimestral;2019T1;0,6
Vivienda segunda mano;Variación trimestral;2018T4;-0,3
